TEXTOS,y
"os cara q fazem bullying com os mutantes são engraçados dms , eles chegam mo valentões mas dps os mutantes revidam e eles começam a chorar kkk, os eps tudo é sempre assim",0
A semana passou rápido e obg Deus por isso,0
simplesmente amp a opção de bloqueio #TheVoiceBrasil,0
fanboy do neymar tem que sofrer bullying até terminar a faculdade,0
"@Matheus_ssilva3 @PauloMoraes85 hahaha obrigada pela parte q me cabe, Matheus. De verdade. Mas n sou eu a musa dele.",0
"RT @dmrchs: UTILIDADE PÚBLICA 

•Limpeza de pele caseira e baratinha a thered",0
@yifanit sla as vezes as pessoas n querem seguir gente que n gosta dos favs delas e tal tipo se alguem falar que n gosta do exo eu provavelmente vou dar unf pq nem faz sentido segui a pessoa,0
"@euyanzera A música é do Xãma, daí eles cantaram em Malhação",0
RT @phps_7: Decepção é a pior coisa q pode te acontecer,0
"A #Ferrogrão foi apresentada pelo Dir. de Rodovias do #PPI/@casacivilbr, Renan Essucy, no painel The Top Strategic Infrastructure Projects in Latin America. O investimento total pode ser superior a R$ 16 bilhões, sendo US$ 2,74 bilhões nos primeiros 5 anos. #LALF17 #ThinkInfra",0
a Ivete bloqueando a Iza KKKKKKK eu amo essas mulheres,0
"estava leve, sozinha no silêncio, buscando a minha paz só deixei as coisas fluírem",0
@_gabxsantos Perfeito é como a gnt vai se amar quando formos tomar uma Brahma no Mineirão,0
"@juliebeaulive twitter hoje em dia é composto por uma pessoa dando sua opinião, um monte de gente não concordando e achando que a melhor forma de resolver é atacar",0
"Falo mal da globo, mas a melhor coisa é a compra do the voice",0
"bts: * se une a UNICEF para criar nova campanha contra o bullying*
minha família: eu nem sei pq vc gosta desses japoneses, eles n fazem nada",0
RT @_Ana_Maia: Necessito urgentemente voltar a esse lugar❤️,0
"RT @KarinaKrger6: @A_pamyyzinhaa Eu também estou precisando,vou te dar um bem gostoso quando te ver sua delícia",0
perdi o ônibus opora,0
"– pergunto e ela meneia a cabeça confirmando – Comecei a roubar com 12 anos – começo, não fazia ideia porque sentia aquela liberdade em me abrir, mas eu me sentia confortável em fazer isso com ela, a verdade é que eu queria que ela me entendesse e me aceitasse,",0
"RT @gcfpjkm: b-armys fazendo a onda que o bts pediu tudo errado

o bts:

 ",0
"RT @tiagohalmeida: 1° clube brasileiro a alcançar 100 vitórias na Libertadores 

pioneirismo pouco é bobagem",0
"@UOLNoticias Vamos fingir q vc se elegeu sem pegar carona no bolsonarismo.

Aliás, se está arrependido é só renunciar e voltar a se candidatar sem pegar carona em ninguém.",0
A Katy vai dar uma gorjeta de 2.7 milhões por Dark Horse ser um “plágio“. KKKKKKKKK,0
"CARALHO A MINA PARECE A SHAKIRA

#TheVoiceBrasil",0
"Foi tão bom ter tomado sorvete hoje, e ter do meu lado a pessoa eu eu amo ❤❤",0
RT @_ramonwesley: Alguns rubro-negros preferem não assistir a disputa de pênaltis e vão deixando o Maracanã.,0
"A Prefeitura do Cabo, através da Sec. de Juv. e Esportes, está lançando o Projeto Judô Nota 10🥋, oferece aulas gratuitas do esporte para 130 crianças e jovens dos 7 aos 17 anos. As inscrições começam dia 02 e vão até 9 de agosto no site da prefeitura. As aulas começam no dia 16",0
Para as pessoas que fazem bullying: como é que é sentir que não têm futuro ?,0
"cheguei no auge da minha maturidade ao ponto de nao fazer questao de absolutamente ninguem e chutar o balde firme c quem for independente do que a pessoa significa p mim, eu desconsidero na hora sem precendentes",0
A melhor parte é em off com minha família 👨‍👩‍👦❤️,0
"Nossa que vontade de comer Talento de maracujá, cookies e morango hummmm manhã manda a mãe compra",0
@brenno_olimpio @CamilaLC6 @QuebrandoOTabu Infelizmente erramos a curva deixamos a realidade entramos no mundo da Fantasia. 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,0
@shaybarbiee graças a Deus né chata kkkkkkkkkkkk,0
Impossível escutar a música e não lembrar dela. 😔 @,0
se o gibinha trocou a foto dele co peixão pra botar uma dele dando aula de farmácia é pq o povo é do caralho,0
RT @umidiotao: meu coração quando a pessoa que eu gosto me trata mal,0
A falta de NFL...,0
"Desde 2012 eu """"tento"""" ir no parquinho de Itaquera e não consigo ... Porra daqui a pouco morro e não fui nesse caralho",0
"Todo mundo querendo a Iza, não culpo a Ivete KKKKKKKK",0
"Namorado da Quezia pagou o churrasco dps do culto, glória a Deus",0
"RT @SoccerGremio: Una dica de música pra vocês agora a noite, após o jogo: 

Turma do Pagode - Na ""Balada"".",0
"@saturnsail @RodolfoAguibach só quero espalhar que o reuni largou a ingrid, casou com a Penélope vibrante e depois voltou com a Ingrid",0
"@Bk42865 @marioflanders @folha Se vc fosse juiz de direito e fundamentasse a decisão, poderia. Mas via Twitter acho difícil. Não creio que a prisão do hacker tenha sido assim.",0
"@lubidinosus Você todinha, especialmente a última.",0
feliz que consegui carregar com um a menos e com uma zyra q morreu mais de 23 vezes,0
RT @raquellandim: A que nível chegou a caça às bruxas?Vetar um prefácio de um livro de história? Da @camposmello,0
"ai ariana acabei de decidir agora que eu vou esperar você lançar a música antes de ir dormir, o que eu não faço por você pitica 🤧",0
"@UOLEntrete F
O
D
A
-
S
E",0
"eu queria que um dia, UM só meu pai não deixasse a porta do meu quarto aberta toda vez que ele sai daqui aaaaaaaaaa",0
@Itallo_Sou ícone a foto do perfilkkkkkk,0
"RT @oxeloka: se o bicho n fala de vc no twitter, ele n é a pessoa certa",0
Queria trancar a faculdade e ficar só trabalhando. Fazer arquitetura é muito mais legal que estudar arquitetura.,0
"@o_antagonista Estamos vivendo sob a ditadura do judiciário!

😡",0
"A vontade que eu quero de pegar um show do bk ou ret é gigantesca, melhor forma.",0
"desde 2016 esperando a iza no the voice e hoje ela eh técnica......
eu te amo tanto vc não tem ideia @IzaReal",0
"ela dizia
tu é bolado
e eu quero também
assinei a capa do diskin pra ela
e disse
leva
bem",0
"Eu to nun ditado agora, guardar a grana ou comprar meu quadrado",0
"@revistaforum Será o primeiro psicopata a não roubar o erário, um psicopata do Bem",0
"@matheus_henrs primeira impressão:”ele me odeia certeza” (eu com 11anos)
-nível de proximidade:100
-gosto de você:não (brincadeirinha)
-considero: absurdos 
-onde conheci: pomerana de 1954
-pra ser honesto:sinto falta do segundo ano e quero a minha legging",0
"Minha vó deve ter divulgado meu fcb la no fazendão, pois a terceira idade esta em peso me adc",0
#TheVoiceBrasil a menina cantando river amoo,0
"RT @Diracinha_chm: Altos e baixos fazem parte, a vida é bela mas só pra quem tem coragem...",0
A Iza vira a cadeira pra todo mundo,0
"durante aquelas confissões fomos para uma zona totalmente desconhecida e até então inexplorada por mim, principalmente com a última. Saber um pouco mais dela me deixou curioso e determinado a conhecer tudo a seu respeito, queria conhecer cada parte sua, tudo o que ela gostava e",0
@SaleraBruno tô esperando a Katrina corresponder meus sentimentos 🤧,0
"melhor coisa em viçosa eh a semana do saco cheio
uma semana onde tudo para
pq ta td mundo de saco cheio",0
"Agt faz d tudo pra ficar tranquilo, mas porra, tem hora que a vida é maior contramão mano..!",0
@katyfeeIing @donnashieridan ela é mto chata porra a serie inteira na mesma chatice,0
"@primitivwr se a cah ler isso vai pensar q é indireta, te peguei no flagra invejosa",0
Saudades de por a fofoca em dia com a @CrisllaineNany ❤,0
"Mark Zulembergui é o maior fazendeiro do mundo, pq a quantidade de gado q tem nessa porra",0
RT @maisa: Diga não ao bullying! #ProgramaDaMaisa,0
@infl8ablecat @catgirlfreya a sacrifice.,0
"tem dias q a gente acorda feio, mas nunca tão feio quanto o merch da ariana grande",0
"A melhor hr com certeza é a hr em q deito na minha cama, nada supera",0
queria voltar a fazer parte de um time sério de volei,0
"“já que você pediu por um abraço...
você viu isso?
eu acabei de te abraçar”

— não importa a distância, os meninos sempre te abraçarão e te acolherão quando você precisar :)

© eng: booqijae",0
@rafaelvidalc Nisso ele perdeu a qualidade da foto inteirinha,0
Imagino a comida revirando no estômago enquanto ele dança,0
"@andrehernan Ta de sacanagem né? Olha a Copa América que o Daniel fez outro dia, olha a história do cara. Tem nem comparação",0
Só espero que entrem pessoas novas para a minha turma 🤞🏻,0
RT @Lorransenffc: DAZN estragou a sul-americana este ano. Ninguém consegue assistir porra nenhuma!,0
RT @BebadaDisse: transar podendo fazer barulho a vontade é outro nível,0
"Sempre o mesmo papo, mas fora da internet faz bullying",0
"O Dir. de Aeroportos do #PPI/@casacivilbr, Alceu Justus, falou sobre a 6ª Rodada de Concessões Aeroportuárias no Project Panel: Airports, no #LALF17. O modelo de concessão em blocos foi premiado com o Oracle Project of the Year, na categoria de Financiabilidade. #ThinkInfra",0
#ERROR!,0
"A menina no The Voice falando que cantava Shakira na frente da TV, achava que era ela e se apresentava como Shakira kkkkkkkkkkkkkkk me lembrou alguém",0
"RT @GolAGolPod: Mané Garrincha, a solitária estrela da seleção e do Botafogo, por @luisdb7_:",0
se eu faltei a semana toda a culpa foi do marlon,0
@TXT_BR Se chegar a 100M eu choro,0
@b_barthh bruna se fez a tarefa de matematica?,0
são tantos stickers indecentes no WhatsApp que na hora de conversar com alguém do trabalho o coração chega a acelerar,0
@kemytwt eu de você mô kkkkkkk tá foda a situação mas eu duvido que você seja assim ok? você eh um anjinho e nada muda minha opinião,0
@jornalnacional O MINISTRO está correto tudo que seja fora das regras do jogo processual e fere a constituição deve ser combatido impedido de da frutos podres. O MINISTRO está fazendo o feijão com arroz . Está certo ministro PARABÉNS,0
Ivete Bloqueou a Iza tô passado #TheVoiceBrasil,0
@Lucas_M4rtinss Então cale a boca,0
"o menino me seguiu, ao eu segui de volta, logo em seguida a namorada do garoto me segue tb kkkkkkkkkkkkkkkkkkkk",0
Não tava impedido isso eh bullying com o nico,0
RT @jeovane_bastos: A maioria das pessoas só vão pelas fotos,0
já vai a boba tentar 😂😂😂😂,0
"RT @sandrooocr: Crio expectativas tao altas, que acabo por ficar triste, mas a culpa é minha.",0
"@MarleneFFL Isso tudo é um factoide para criar uma narrativa e debates para tentarem imputar ao governo federal a ignorância e incompetência deles, pois sabem que se trata de algo impossível, eles mesmos saqueiam o que podem e falam que a culpa é do governo eleito.",0
RT @kizodog: Não me dirige a palavra não faz favor,0
@kurmaann Cala a boquinha cala,0
@victorhfelipe mas qual seria a graça?,0
@taegguk_life Então é você a culpada por aparecer tanta putaria na minha timeline...,0
"@cris_aint_br A culpa é do Presidente então ?
É brincadeira só pode !
Vai lavar uma roupa vai cidadão .",0
Tudo pronto para a volta às aulas na Faculdade São Paulo,0
"comprei um caderno do naruto
tomara q eu n sofra bullying na facul",0
"@piupiukkk menina fala isso não, a vida vai ser boa sim 
segura as pontas que vai dar tudo certo 
um sábio uma vez disse ""erga sua cabeça mete o pé e vai na fé, manda essa tristeza embora, basta acreditar que um novo dia vai raiar, sua hora vai chegar"" só confia",0
RT @menino: por favor quem ja foi exaltado libera a vaga ai pra quem ainda ta sendo humilhado,0
"4º QUARTO VALENDO!

Dallas Wings [78] x [48] New York Liberty
WNBA - 2019
Jogos de 01 a 03 - Ago

10 palpites nesta partida
8 (80.00%) no(a) Dallas Wings
2 (20.00%) no(a) New York Liberty
8:57 restando",0
Já conhece o Quize? O Game Show ao vivo que te da dinheiro de verdade? Baixe agora e utilize o apelido 'sigma91' durante a criação de sua conta!,0
Estou à mais de meia hora pra decidir o filme que vou ver :),0
"@Caio__Sandim Eu coloquei a palavra ""ruim"" pq tava lembrando do chiclete 🤧🤧",0
"RT @Rlkdogaspar: Vou vivendo na pureza fazendo a paz, ouvindo pouco e nunca falando demais 🎵😉🤙🏿",0
@CarlosBolsonaro @silvioluiz Não tem nada que levante a moral desse governo bosta...,0
"Esse Rasta no The Voice já levou a minha torcida.
#TheVoiceBrasil",0
b o t a no currículo n e g a h,0
"Hoje faz uma semana do meu aniversário, e amanhã a gente vai comemorar por isso",0
Queria voltar a 19 anos 8 meses e 1 dia atrás e não ter nascido,0
a gente tem q aprender a ser sozinho..pq tudo nessa vida são ciclos os quais n duram pra sempre!,0
RT @poneymagico: pior que saudade do ex é a saudade da sogra ne bixo,0
"@AnothingMr @SaoPauloFC_esp @DaniAlvesD2 E você acha que ele veio ao São Paulo por que??? Poderia ter ido á China, Juventus, Manchester City ou Arsenal, escolheu o São Paulo por ser torcedor e pela sua história... Hahahaha sei que são grande, mas calma lá né",0
"RT @SaoPauloFC: #DaniEstáAqui, com contrato até dezembro de 2022! 🇾🇪

Saiba mais sobre o tricolor @DaniAlvesD2: ",0
"RT @massa_tricolor: Eu sou um guerrilheiro que sozinho mato mil, eu sou da Young Flu a mais temida do Brasil @youngfluoficial 🤜🏻🤛🏻",0
a minha mãe tá insistindo pra que eu saia com o amigo dela mdsssss,0
RT @mariigabriellaf: realmente tem gente que pega a consideração e enfia no cu,0
@imdanilo a gente viu foi nada,0
"RT @elikatakimoto: A inveja, senhoras e senhores, a inveja é uma meeeerda.",0
Ss sofrer bullying constrói caráter né n sei oq deve ser,0
"@frstsensibiIity nem 1 mizero voto em hard???? perderam o ""pequeno"" deslize com a **** ** *** ****",0
"@shivdetails se fosse seguir a profissão q eu quero, 3",0
Ser amiga da @amanda_arm é sofrer bullying o resto da vida HAHAHAHAHAHAAHHA,0
"RT @otarriio: -Volta as aulas: a

Eu:",0
@eablackpink_ @BichosTriste eu tô vendo uma coisa linda mas não vi nenhuma foto sua ali... cadê a outra coisa linda?,0
"Parabéns pra quem teve a brilhante ideia de não colocar a Iza pra cantar Spirit em Rei Leão 

Ficou uma grande merda",0
"Tudo o que vejo com hate denuncio logo por ""bullying"". Espero que mais camilizers o façam e o Twitter/Instagram time as medidas.",0
deve ser pq estou vaCINADISSIMA contra o sarampo e FINALMENTE tomei a vacina dos quinze anos pode vir tétano eu to imune a você finalmente seu vacilao,0
"Pedrada na pleura sempre! 
Paura ✊🏾🔥",0
"RT @jikooksenses: jeon jungkook, um artista talentoso e uma pessoa de coração doce - a thread",0
RT @marcuscamposfla: Algumas pessoas vivem de mal com a vida.,0
"Esse negócio do ônibus atrasar p vir p centro, e eu e a Taila ter que sair correndo atrás do 2 ônibus p ir p casa, NÃO DA MAIS, juro",0
MOSTRA ENTÃO A VERSÃO VERDADEIRA VAI,0
@faccio_matheus É uma banda que inspira mt a gente de fato hahaha,0
O Cuiabá tenta conquistar a serie b e eu “reconquistar” o mundo,0
"Quando eu penso em ficar feliz com  a derrota do rival hoje, eu lembro que com essa mesma derrota se o Paysandu tivesse vencido o Boa segunda já teria emcaminhado a classificação, o ódio toma conta de mim novamente",0
"ÊXITO ➥ ""A Dona do Pedaço"" mantém boa audiência, mesmo exibida mais cedo Veja Mais no @RD1Oficial",0
"Mano comi na rua, cheguei em casa jantei e tomei vitamina de abacate, comi pouco agora a noite kkk",0
"RT @GR_Rocha04: @pauIothegreat Crlllll Paulo, a gente era mlc msm kkkkkkkkkkkkkk",0
"RT @k_brau: Bullying do futuro:

TEU PAI ACREDITAVA EM PAVÃO MISTERIOSO E HACKER DE ARARAQUARA",0
"@Mariaeduard42 a talarica e a quenga, dupla implacavel",0
RT @luccamaciel_: Quando tu vê a pessoa que queria ficar ficando com outro na festa porque demorou tu demais,0
RT @JoseCasteloBra2: Se este Tweet chegar aos 100 mil likes eu e a babá fazemos um dueto Muah 💋!,0
@CHICORlA Em transformers é a primeira vez que vejo,0
"@GiovanaEutaliia @_luizacabrall eu quero sair c vcs, a colega eu não sei",0
@Jauregui_Depre brigando comigo por conta de absolutamente NADA e eu acabei perdendo a paciência,0
